summoner_name,rank_tier,lp,win_rate,region
PAPARA ARMUT#123\,grandmaster,1,,euw
RIP KRYSIA#REST\,grandmaster,1,,euw
CHINESE PALCO#NA1\,grandmaster,1,,euw
VeigarV2SmurfAcc#123\,grandmaster,1,,euw
DizL#2297\,grandmaster,1,,euw
IsAiSDaAS#123\,grandmaster,1,,euw
ttv ronaldoo#123\,grandmaster,1,,euw
ツツツツツSツツツツツツツツツツ#ツツツツツ\,grandmaster,1,3%,euw
Zigga Nilean#TR2\,grandmaster,1,,euw
plant#ficus\,grandmaster,1,,euw
Hyposelenia#0307\,grandmaster,1,,euw
Ayvenax#EUW\,grandmaster,1,,euw
MaizenDaeda#veke\,grandmaster,1,,euw
Merracebear#EUW\,grandmaster,1,,euw
Elow9#ooooo\,grandmaster,1,,euw
TWTV DETDERT#12MAJ\,grandmaster,1,,euw
love race#mgk\,grandmaster,1,,euw
NoGodComplex#back\,grandmaster,1,,euw
ЯУUVΞN#悪魔 ツ\,grandmaster,1,0%,euw
free palestine#mune\,grandmaster,1,,euw
Looki#KCBS\,grandmaster,1,,euw
Ptit T#FCE\,grandmaster,1,,euw
Haster#EUWz\,grandmaster,1,,euw
Shieda Saeeun1#KAYN\,grandmaster,1,,euw
TTobias lol#feet\,grandmaster,1,,euw
EltonhW#EUW\,grandmaster,1,,euw
sontik#dani\,grandmaster,1,,euw
Mysterias#EUW\,grandmaster,1,,euw
ShakkOma#N94\,grandmaster,1,,euw
caddefiftyninea#59A\,grandmaster,1,,euw
twitch Hnry32#CN1\,grandmaster,1,,euw
ZYB BDD#CEO\,grandmaster,1,,euw
zeitnot#7149\,grandmaster,1,,euw
FornoReason#Gap\,grandmaster,1,,euw
Byron Love#1v9\,grandmaster,1,,euw
Frαnk Castle#EUW\,grandmaster,1,,euw
EsrucNL#SHARK\,grandmaster,1,,euw
portakal#wuw\,grandmaster,1,,euw
Che Guevara#Cuban\,grandmaster,1,,euw
KRASAVETC102RUS#EUW\,grandmaster,1,,euw
eskii#6463\,grandmaster,1,,euw
Duo Abuse#000\,grandmaster,1,,euw
Panthinator #EUW\,grandmaster,1,,euw
Der Sion#SCHWR\,grandmaster,1,,euw
fakepars#999\,grandmaster,1,,euw
Kaizen#SZN\,grandmaster,1,,euw
Insightful#6000\,grandmaster,1,,euw
Dopa#akil\,grandmaster,1,,euw
ANDUIN#ALLNC\,grandmaster,1,,euw
N X#00007\,grandmaster,1,,euw
EXPERT#VEL\,grandmaster,1,,euw
Hardcore doll#ASBAK\,grandmaster,1,,euw
城郊牧笛声#0404\,grandmaster,1,5%,euw
Beetle#aura\,grandmaster,1,,euw
blue the wizard2#EUW\,grandmaster,1,,euw
BJK Ruep#2452\,grandmaster,1,,euw
budall#EUW\,grandmaster,1,,euw
potmacius#msk\,grandmaster,1,,euw
Lotteiy#816\,grandmaster,1,,euw
TaoBaoLao#China\,grandmaster,1,,euw
TTVHentaiGeneral#Dusk\,grandmaster,1,,euw
Manadun#Raum\,grandmaster,1,,euw
Faz alt acc#EUW2\,grandmaster,1,,euw
EKANA TO LATHOS#MAIS\,grandmaster,1,,euw
rev#ert\,grandmaster,1,,euw
NanintakerFanboy#SORIA\,grandmaster,1,,euw
DahVysx#woof\,grandmaster,1,,euw
Sukruu#sukru\,grandmaster,1,,euw
Maki Otsuki#0511\,grandmaster,1,,euw
Thermal Sights#EUW\,grandmaster,1,,euw
EkkoSuna#SUNA\,grandmaster,1,,euw
The Real Coach#Lulu\,grandmaster,1,,euw
mike tyzoune#IRON\,grandmaster,1,,euw
TwTv ImErubin#2807\,grandmaster,1,,euw
ay mi gatito#m1au\,grandmaster,1,,euw
jahazeb#EUW\,grandmaster,1,,euw
Maaaark#1010\,grandmaster,1,,euw
TwitchTVxKenzuke#EUW\,grandmaster,1,,euw
Numandiel#EUW\,grandmaster,1,,euw
Blaauw#ice\,grandmaster,1,,euw
Silk#110\,grandmaster,1,,euw
Kenal#EUW\,grandmaster,1,,euw
ANTOS#SOTNA\,grandmaster,1,,euw
BIG iKrez#EUW12\,grandmaster,1,,euw
TheFlyingPotato#EUW\,grandmaster,1,,euw
Jaxres#JXRS\,grandmaster,1,,euw
Lerax#URGOT\,grandmaster,1,,euw
Thorfinn#22032\,grandmaster,1,,euw
Burnt Ivory King#Soul\,grandmaster,1,,euw
januaryneverends#blasf\,grandmaster,1,,euw
Puno Ciscenje#bmk\,grandmaster,1,,euw
ttv pumpTM#1070\,grandmaster,1,,euw
Palco Granko#split,grandmaster,500,,euw
xrx#eevee,grandmaster,500,41%,euw
Präiser#5958,grandmaster,500,48%,euw
开花了#CHN1,grandmaster,500,48%,euw
Geishu#TTV,grandmaster,500,44%,euw
Ag0nyPain#666,grandmaster,666,46%,euw
김수환#PEYZZ,grandmaster,500,48%,euw
Hide XD#EXILE,grandmaster,500,42%,euw
3XA#2809,grandmaster,500,40%,euw
Pinki#PPPPP,grandmaster,500,46%,euw
tonzaya#kneel,grandmaster,500,49%,euw
Krun#Jaab,grandmaster,500,44%,euw
zivy#EUW,grandmaster,500,43%,euw
Cyhyraeth#EUW,grandmaster,500,43%,euw
Max Holloway#Cem,grandmaster,500,43%,euw
ƒłash#EUW,grandmaster,500,45%,euw
Nonox#BDM,grandmaster,500,46%,euw
Roi DΣMON#EUW,grandmaster,500,45%,euw
ROI DES GOLEMS#CRACK,grandmaster,500,45%,euw
IvanDragovic#2002,grandmaster,500,37%,euw
Varin#RANK1,grandmaster,500,100%,euw
ＳＴＡＲ#333x,grandmaster,500,44%,euw
AUXXENCE CHALLXD#0000,grandmaster,00,46%,euw
Hakuna Matata#4402,grandmaster,500,44%,euw
Siwy MuteAll#meow,grandmaster,500,35%,euw
NUR LIEBE#LIEBE,grandmaster,500,48%,euw
Μπρολλυ#ζαναξ,grandmaster,500,46%,euw
Michael Jackson#MJWIN,grandmaster,500,44%,euw
reformedfemboy#Word,grandmaster,500,38%,euw
ΓΙΟΛΟΤΕΛΗΣ#GRE,grandmaster,500,48%,euw
qldurtms#NSCG6,grandmaster,500,43%,euw
I S0ny I#EUW,grandmaster,500,44%,euw
Gottes Sohn#Teo,grandmaster,500,44%,euw
imthatngga#hot,grandmaster,500,44%,euw
PREGNANT GOBLIN#66666,grandmaster,666,39%,euw
Am i Dreaming#00000,grandmaster,500,43%,euw
Evaan#Golem,grandmaster,500,46%,euw
Mercia#000,grandmaster,000,44%,euw
BIG Labubu#5454,grandmaster,500,34%,euw
Rasadurai#EUW,grandmaster,500,43%,euw
777#real7,grandmaster,500,44%,euw
qwewqrsad2w#1701,grandmaster,500,49%,euw
fading echoes#julia,grandmaster,500,32%,euw
euw player#supp,grandmaster,500,49%,euw
Jeyrus#Jey,grandmaster,500,30%,euw
Cohle Rust#1230,grandmaster,500,46%,euw
48843#BNS,grandmaster,500,39%,euw
Spear Shot#1111,grandmaster,500,38%,euw
Gusuo#EUW,grandmaster,500,46%,euw
Lunariα#EUW,grandmaster,500,33%,euw
Peaker#Kind,grandmaster,500,42%,euw
Ivama#PAPI,grandmaster,500,49%,euw
TomTakko#EUW,grandmaster,500,42%,euw
hollow#mage,grandmaster,500,42%,euw
TTVGwenWannaBe#EUW,grandmaster,500,39%,euw
Ersin#643,grandmaster,643,36%,euw
ardaffler#EUW,grandmaster,500,48%,euw
Klaus grillt#69696,grandmaster,500,47%,euw
Dark Aura#1Kayn,grandmaster,500,46%,euw
IvernGod#God,grandmaster,500,44%,euw
Salgueiro#2004,grandmaster,500,42%,euw
Truman#42069,grandmaster,500,41%,euw
Smile on face#Smile,grandmaster,500,44%,euw
ezergeçer31#ezer,grandmaster,500,53%,euw
BACKSHOTS PSYCHO#PUPPY,grandmaster,500,47%,euw
Angela D Merkel#EUW,grandmaster,500,47%,euw
스쿠터 사망#0000,grandmaster,500,42%,euw
die kluft ruft#Coffe,grandmaster,500,35%,euw
Hey You#11111,grandmaster,500,44%,euw
Machú#EUW,grandmaster,500,47%,euw
16 lineς#11111,grandmaster,500,44%,euw
dideli papai#bielk,grandmaster,500,47%,euw
Backslicer#KekW,grandmaster,500,42%,euw
ataraxia#7z7,grandmaster,500,53%,euw
darkchri99#EUW,grandmaster,500,43%,euw
JDG Ruler Arabe#GOAT,grandmaster,500,45%,euw
badlyga nie dyga#BMTY0,grandmaster,500,49%,euw
Phoenix29LP#EUW,grandmaster,29,42%,euw
Misanthiel#MIAOU,grandmaster,500,43%,euw
TwitchTv Tsigas#LIVE,grandmaster,500,40%,euw
WHITE MONSTER#M69,grandmaster,500,42%,euw
luisito comunica#pillo,grandmaster,500,47%,euw
Klöppi#765,grandmaster,765,44%,euw
tumay1x198#EUW,grandmaster,500,44%,euw
Expedition 28#WHITE,grandmaster,5,41%,euw
LeChase#EUW,grandmaster,500,47%,euw
WhOMp wHOmP#CHOMP,grandmaster,500,43%,euw
Clyde#Swain,grandmaster,500,46%,euw
PmK#Smile,grandmaster,500,46%,euw
afkdoks#3101,grandmaster,500,39%,euw
TTV GoblinEUW#Jeff,grandmaster,500,25%,euw
whitearmor#0001,grandmaster,500,46%,euw
Zherathor#feo,grandmaster,500,41%,euw
lastaccfinalv123#frfr9,grandmaster,500,42%,euw
Eitva#EUW,grandmaster,500,45%,euw
KalistaK#025,grandmaster,025,46%,euw
kero ü nehar#EUW,grandmaster,500,44%,euw
Peto#bald,grandmaster,500,43%,euw
예산 한국인#SP4,grandmaster,500,43%,euw
Reve#0001,grandmaster,500,44%,euw
Palco Granko#split\,grandmaster,8,48%,euw
xrx#eevee\,grandmaster,1,,euw
Präiser#5958\,grandmaster,1,3%,euw
开花了#CHN1\,grandmaster,1,5%,euw
Geishu#TTV\,grandmaster,1,,euw
Ag0nyPain#666\,grandmaster,1,,euw
김수환#PEYZZ\,grandmaster,1,9%,euw
Hide XD#EXILE\,grandmaster,1,,euw
3XA#2809\,grandmaster,1,,euw
Pinki#PPPPP\,grandmaster,1,,euw
tonzaya#kneel\,grandmaster,1,,euw
Krun#Jaab\,grandmaster,1,,euw
zivy#EUW\,grandmaster,1,,euw
Cyhyraeth#EUW\,grandmaster,1,,euw
Max Holloway#Cem\,grandmaster,1,,euw
ƒłash#EUW\,grandmaster,1,6%,euw
Nonox#BDM\,grandmaster,1,,euw
Roi DΣMON#EUW\,grandmaster,1,,euw
ROI DES GOLEMS#CRACK\,grandmaster,1,,euw
IvanDragovic#2002\,grandmaster,1,,euw
Varin#RANK1\,grandmaster,1,,euw
ＳＴＡＲ#333x\,grandmaster,1,3%,euw
AUXXENCE CHALLXD#0000\,grandmaster,1,,euw
Hakuna Matata#4402\,grandmaster,1,,euw
Siwy MuteAll#meow\,grandmaster,1,,euw
NUR LIEBE#LIEBE\,grandmaster,1,,euw
Μπρολλυ#ζαναξ\,grandmaster,1,80%,euw
Michael Jackson#MJWIN\,grandmaster,1,,euw
reformedfemboy#Word\,grandmaster,1,,euw
ΓΙΟΛΟΤΕΛΗΣ#GRE\,grandmaster,1,93%,euw
qldurtms#NSCG6\,grandmaster,1,,euw
I S0ny I#EUW\,grandmaster,1,,euw
Gottes Sohn#Teo\,grandmaster,1,,euw
imthatngga#hot\,grandmaster,1,,euw
PREGNANT GOBLIN#66666\,grandmaster,1,,euw
Am i Dreaming#00000\,grandmaster,1,,euw
Evaan#Golem\,grandmaster,1,,euw
Mercia#000\,grandmaster,1,,euw
BIG Labubu#5454\,grandmaster,1,,euw
Rasadurai#EUW\,grandmaster,1,,euw
777#real7\,grandmaster,1,,euw
qwewqrsad2w#1701\,grandmaster,1,,euw
fading echoes#julia\,grandmaster,1,,euw
euw player#supp\,grandmaster,1,,euw
Jeyrus#Jey\,grandmaster,1,,euw
Cohle Rust#1230\,grandmaster,1,,euw
48843#BNS\,grandmaster,1,,euw
Spear Shot#1111\,grandmaster,1,,euw
Gusuo#EUW\,grandmaster,1,,euw
Lunariα#EUW\,grandmaster,1,,euw
Peaker#Kind\,grandmaster,1,,euw
Ivama#PAPI\,grandmaster,1,,euw
TomTakko#EUW\,grandmaster,1,,euw
hollow#mage\,grandmaster,1,,euw
TTVGwenWannaBe#EUW\,grandmaster,1,,euw
Ersin#643\,grandmaster,1,,euw
ardaffler#EUW\,grandmaster,1,,euw
Klaus grillt#69696\,grandmaster,1,,euw
Dark Aura#1Kayn\,grandmaster,1,,euw
IvernGod#God\,grandmaster,1,,euw
Salgueiro#2004\,grandmaster,1,,euw
Truman#42069\,grandmaster,1,,euw
Smile on face#Smile\,grandmaster,1,,euw
ezergeçer31#ezer\,grandmaster,1,3%,euw
BACKSHOTS PSYCHO#PUPPY\,grandmaster,1,,euw
Angela D Merkel#EUW\,grandmaster,1,,euw
스쿠터 사망#0000\,grandmaster,1,4%,euw
die kluft ruft#Coffe\,grandmaster,1,,euw
Hey You#11111\,grandmaster,1,,euw
Machú#EUW\,grandmaster,1,3%,euw
16 lineς#11111\,grandmaster,1,16%,euw
dideli papai#bielk\,grandmaster,1,,euw
Backslicer#KekW\,grandmaster,1,,euw
ataraxia#7z7\,grandmaster,1,,euw
darkchri99#EUW\,grandmaster,1,,euw
JDG Ruler Arabe#GOAT\,grandmaster,1,,euw
badlyga nie dyga#BMTY0\,grandmaster,1,,euw
Phoenix29LP#EUW\,grandmaster,29,,euw
Misanthiel#MIAOU\,grandmaster,1,,euw
TwitchTv Tsigas#LIVE\,grandmaster,1,,euw
WHITE MONSTER#M69\,grandmaster,1,,euw
luisito comunica#pillo\,grandmaster,1,,euw
Klöppi#765\,grandmaster,1,3%,euw
tumay1x198#EUW\,grandmaster,1,,euw
Expedition 28#WHITE\,grandmaster,1,,euw
LeChase#EUW\,grandmaster,1,,euw
WhOMp wHOmP#CHOMP\,grandmaster,1,,euw
Clyde#Swain\,grandmaster,1,,euw
PmK#Smile\,grandmaster,1,,euw
afkdoks#3101\,grandmaster,1,,euw
TTV GoblinEUW#Jeff\,grandmaster,1,,euw
whitearmor#0001\,grandmaster,1,,euw
Zherathor#feo\,grandmaster,1,,euw
lastaccfinalv123#frfr9\,grandmaster,1,,euw
Eitva#EUW\,grandmaster,1,,euw
KalistaK#025\,grandmaster,1,,euw
kero ü nehar#EUW\,grandmaster,1,20%,euw
Peto#bald\,grandmaster,1,,euw
예산 한국인#SP4\,grandmaster,1,98%,euw
Reve#0001\,grandmaster,1,,euw
weasel#azim,grandmaster,500,,euw
BACKSHOT LANDER#TWINK,grandmaster,500,45%,euw
191Fiora#5678,grandmaster,500,43%,euw
Monster SSS YT#111,grandmaster,111,43%,euw
StrØngest mental#EUW,grandmaster,500,45%,euw
ｇｏｈｉｔｒｏｙｐｉｙｏｇｕｐｉ#ｖｓｍｃｆ,grandmaster,500,45%,euw
Mondfinsternis#cold,grandmaster,500,29%,euw
STB#EUW,grandmaster,500,43%,euw
deadliest weapon#EUW,grandmaster,500,43%,euw
mayd#zzz,grandmaster,500,45%,euw
Oscure#PLAY,grandmaster,500,34%,euw
RS7#vroom,grandmaster,500,34%,euw
Shenoxyr#EUW,grandmaster,500,33%,euw
Tears of blοod#EUW,grandmaster,500,48%,euw
Kos Subin#Beiu,grandmaster,500,47%,euw
Rhobalas#2309,grandmaster,500,45%,euw
Aitlade#Roxas,grandmaster,500,43%,euw
Green#EUW01,grandmaster,500,45%,euw
mershak#happy,grandmaster,500,32%,euw
Ulbinus#EUW,grandmaster,500,48%,euw
darpgasptecavuz9#baba,grandmaster,500,100%,euw
FungoAmungo#FUNGI,grandmaster,500,43%,euw
xicor#369,grandmaster,369,48%,euw
silence#EUW7,grandmaster,500,44%,euw
Mecki#001,grandmaster,001,41%,euw
Harry Callahan#1337,grandmaster,500,46%,euw
M4K3R MONEY#EUW,grandmaster,500,37%,euw
TTV REDZirius#TTV,grandmaster,500,37%,euw
twtv taru641#01赎回,grandmaster,500,45%,euw
Davyyyy#EUW,grandmaster,500,39%,euw
FireAscept#1310,grandmaster,500,45%,euw
Freddo#SKETO,grandmaster,500,48%,euw
rivers and roads#rarrr,grandmaster,500,47%,euw
Nuno Mendes#2171,grandmaster,500,46%,euw
19helforca03#smurf,grandmaster,500,48%,euw
Isougui Youchi#real1,grandmaster,500,48%,euw
tr1cky#xoxo,grandmaster,500,46%,euw
Splash#0 1,grandmaster,1,39%,euw
Rilski#SAINT,grandmaster,500,48%,euw
sfvcxz#2612,grandmaster,500,43%,euw
Dhoni#EUW26,grandmaster,500,45%,euw
jin#dopa,grandmaster,500,36%,euw
Copycat#fou,grandmaster,500,47%,euw
WannaBeHappy#Birki,grandmaster,500,40%,euw
WO DIUUUUUUUUU#1026,grandmaster,500,47%,euw
Tr3zk#Lee,grandmaster,500,45%,euw
OrthoZero#Zac,grandmaster,500,45%,euw
Vertigo#4810,grandmaster,500,45%,euw
mursobaby#9999,grandmaster,500,45%,euw
KC PANDA#KCWIN,grandmaster,500,43%,euw
Shoei Barou#Asta,grandmaster,500,51%,euw
獾佐伊#11111,grandmaster,500,47%,euw
DREILIX#000,grandmaster,000,41%,euw
Night Calls#4571,grandmaster,500,43%,euw
BADGER ZZ #EUW,grandmaster,500,41%,euw
AliveShadow#snus,grandmaster,500,34%,euw
Shane Walsh#EU1,grandmaster,500,45%,euw
Warner#9928,grandmaster,500,49%,euw
WTF AM I PLAYING#cnszn,grandmaster,500,40%,euw
Eren Yeager#777z,grandmaster,500,49%,euw
rato#EUWE,grandmaster,500,36%,euw
Pamtroll#EUW,grandmaster,500,49%,euw
KANG LE CONQUE#RANT,grandmaster,500,44%,euw
SUNBURZ#ADC,grandmaster,500,48%,euw
Shaunna#CYP,grandmaster,500,41%,euw
Marty Hart#TD1,grandmaster,500,44%,euw
Prince Nunu#Nunu,grandmaster,500,46%,euw
Shinso#miaou,grandmaster,500,47%,euw
Bartoh#EUW,grandmaster,500,43%,euw
impressive#Μαζοη,grandmaster,500,42%,euw
Aeon Of Destruct#Ion,grandmaster,500,43%,euw
Skyrock007#ETHAN,grandmaster,500,27%,euw
Rexfleuch#EUW,grandmaster,500,49%,euw
Delightful Derek#2687,grandmaster,500,45%,euw
qaxzqaxzaqaxcvcx#EUW,grandmaster,500,31%,euw
Karlos#gnome,grandmaster,500,46%,euw
appaJx#WUE,grandmaster,500,45%,euw
Usan sama#z1v9,grandmaster,500,47%,euw
mrm#strgy,grandmaster,500,47%,euw
star zall#twtv,grandmaster,500,48%,euw
Rocks D Xebec#Rago,grandmaster,5,42%,euw
Sinmivak#777,grandmaster,777,40%,euw
Antoniopica05#TORTA,grandmaster,500,50%,euw
SSP sEnNy#1603,grandmaster,500,42%,euw
Хиневич#ведаю,grandmaster,500,44%,euw
Vaynix#JGL,grandmaster,500,40%,euw
luzak czilerman#maro,grandmaster,500,44%,euw
Goshuujinn#DOER,grandmaster,500,41%,euw
yep#222,grandmaster,222,42%,euw
oivallus#owa,grandmaster,500,39%,euw
FIZZKING#111,grandmaster,111,48%,euw
Ozziee#EUW,grandmaster,500,47%,euw
Eberechi Eze#COYGB,grandmaster,500,43%,euw
Lostboy#M31,grandmaster,500,46%,euw
Kekseres#tnjun,grandmaster,500,46%,euw
Jajaminagniata#Zgńot,grandmaster,500,27%,euw
Elix1r#ego,grandmaster,500,43%,euw
Clover#4242,grandmaster,500,51%,euw
Krystall#Keria,grandmaster,500,48%,euw
edru#asdf,grandmaster,500,46%,euw
Pun1sher Reborn#EUW,challenger,1,,euw
Phanta#107,challenger,1,42%,euw
Closer#kral,challenger,1,38%,euw
Dagestan#2or3,challenger,1,37%,euw
G2 BrokenBlade#1918,challenger,1,34%,euw
JOHN WICK#BRKN,challenger,1,32%,euw
RaiderGO#TWTV3,challenger,500,30%,euw
Kaori#EUW33,challenger,5,39%,euw
JG top boy#lync1,challenger,500,43%,euw
Expedition 28#0211,challenger,5,35%,euw
G2 SkewMond#3327,challenger,500,36%,euw
Expedition 28#BLACK,challenger,500,38%,euw
5imay#1409,challenger,500,36%,euw
2026erltemp0002#RIOT,challenger,500,40%,euw
GX Monkey#XDD,challenger,500,33%,euw
zwaker#T1WIN,challenger,500,34%,euw
眠いな#2323,challenger,500,42%,euw
Thayger#SOUL,challenger,500,34%,euw
Agurin#DND,challenger,5,39%,euw
 Nothing much#EUW,challenger,500,43%,euw
Left Hand#korea,challenger,500,100%,euw
2026erltemp0001#RIOT,challenger,500,24%,euw
indoor fish#EUW,challenger,500,31%,euw
Fawkes#4321,challenger,500,39%,euw
KC Yiken#1111,challenger,500,43%,euw
CHALL BTW#EUW,challenger,500,33%,euw
Odysseus#131,challenger,131,43%,euw
J1HUIV#000,challenger,000,48%,euw
Thumbs Down#4847,challenger,500,43%,euw
stardewvalley67#EUW,challenger,500,41%,euw
Numb#2036,challenger,500,38%,euw
MISA Way#MISA,challenger,500,46%,euw
Yami Sukehiro#3309,challenger,500,37%,euw
SMRADOCH ZICSSI#EUW,challenger,500,40%,euw
Tissue1#EUW,challenger,500,35%,euw
G2 Hans Sama#12838,challenger,5,42%,euw
Theocacs#EUW,challenger,500,38%,euw
Navi SamD#2026,challenger,500,44%,euw
G2 Labrov#8085,challenger,5,38%,euw
SHJY#Lure,challenger,500,33%,euw
Patrick Jane#Tea,challenger,500,37%,euw
STREYITO#EUW,challenger,500,41%,euw
Azzapp#31415,challenger,500,37%,euw
Agurin#SKT,challenger,500,44%,euw
EINS seaz#0000,challenger,500,47%,euw
FEBIVEN#EUWW,challenger,5,35%,euw
Jonathan Bailey#zzz,challenger,5,48%,euw
NattyNatt#2005,challenger,500,49%,euw
he is god#71300,challenger,500,38%,euw
everafter#sorry,challenger,500,45%,euw
João#FREAK,challenger,500,41%,euw
Stendinho 10#lrd,challenger,500,44%,euw
goroncywir62#rank1,challenger,500,36%,euw
LR Rekkles#LRAT,challenger,5,41%,euw
fubgun#exile,challenger,500,49%,euw
Drututt#MAKS,challenger,500,44%,euw
Secret#6994,challenger,500,39%,euw
ESCIK#EU2,challenger,500,42%,euw
2026#KR11,challenger,500,38%,euw
B O O S H I#STAR,challenger,500,45%,euw
Michiel deRuyter#NLNLN,challenger,5,47%,euw
XnS#XnS,challenger,500,43%,euw
alvarooo#000,challenger,000,40%,euw
ismααα#EUW,challenger,500,42%,euw
Yakkey#PRIME,challenger,500,41%,euw
ObiDagsYTB#EUW,challenger,500,41%,euw
Po Gap#EUW,challenger,500,44%,euw
Lonely Silence#UPGRD,challenger,500,45%,euw
JONH DO#KISS,challenger,500,44%,euw
TwTv BZ EUW#INSHL,challenger,500,41%,euw
bedoes2115#SMOKI,challenger,500,43%,euw
Decay0#EUW,challenger,500,45%,euw
lpl dna#12103,challenger,500,44%,euw
wawek#malek,challenger,500,44%,euw
Soldier#0710,challenger,500,43%,euw
Cheburashka#Ace,challenger,500,47%,euw
Ekko the Neeko#EUW,challenger,500,45%,euw
AloisNL#EUW,challenger,5,46%,euw
ZYB CANYON#KR01,challenger,500,38%,euw
fiddleberg#rylai,challenger,500,43%,euw
raiko#KM10,challenger,500,42%,euw
Glorpmeister#Jenax,challenger,500,46%,euw
laabuk YouTube#0124,challenger,500,43%,euw
Shadow#EUW2,challenger,500,45%,euw
tukaan#tukan,challenger,500,43%,euw
Alex Consani#EUW3,challenger,5,42%,euw
Peak Level#444,challenger,444,43%,euw
twtv Six10lol#v222,challenger,500,40%,euw
TwTv LadicusVibe#Vayne,challenger,500,50%,euw
WizzAir#pilot,challenger,500,46%,euw
bro#han,challenger,500,42%,euw
jweithsro#jwei,challenger,500,45%,euw
Razørk Activoo#razzz,challenger,5,39%,euw
turkish taliyah#EUW,challenger,500,28%,euw
G2 Caps#1323,challenger,5,40%,euw
twtv Peng04#NMIXX,challenger,500,42%,euw
blitza weapon#EUW,challenger,500,44%,euw
xhtao#3100,challenger,500,42%,euw
HF OMON#FUEGO,challenger,500,44%,euw
Ginz#WRLD,challenger,500,40%,euw
Pun1sher Reborn#EUW\,challenger,2,38%,euw
Phanta#107\,challenger,2,,euw
Closer#kral\,challenger,7,,euw
Dagestan#2or3\,challenger,7,,euw
G2 BrokenBlade#1918\,challenger,7,2%,euw
JOHN WICK#BRKN\,challenger,2,,euw
RaiderGO#TWTV3\,challenger,1,,euw
Kaori#EUW33\,challenger,1,,euw
JG top boy#lync1\,challenger,1,,euw
Expedition 28#0211\,challenger,1,,euw
G2 SkewMond#3327\,challenger,1,2%,euw
Expedition 28#BLACK\,challenger,1,,euw
5imay#1409\,challenger,1,,euw
2026erltemp0002#RIOT\,challenger,1,,euw
GX Monkey#XDD\,challenger,1,,euw
zwaker#T1WIN\,challenger,1,,euw
眠いな#2323\,challenger,1,7%,euw
Thayger#SOUL\,challenger,1,,euw
Agurin#DND\,challenger,1,,euw
 Nothing much#EUW\,challenger,1,,euw
Left Hand#korea\,challenger,1,,euw
2026erltemp0001#RIOT\,challenger,1,,euw
indoor fish#EUW\,challenger,1,,euw
Fawkes#4321\,challenger,1,,euw
KC Yiken#1111\,challenger,1,,euw
CHALL BTW#EUW\,challenger,1,,euw
Odysseus#131\,challenger,1,,euw
J1HUIV#000\,challenger,1,,euw
Thumbs Down#4847\,challenger,1,,euw
stardewvalley67#EUW\,challenger,1,,euw
Numb#2036\,challenger,1,,euw
MISA Way#MISA\,challenger,1,,euw
Yami Sukehiro#3309\,challenger,1,,euw
SMRADOCH ZICSSI#EUW\,challenger,1,,euw
Tissue1#EUW\,challenger,1,,euw
G2 Hans Sama#12838\,challenger,1,2%,euw
Theocacs#EUW\,challenger,1,,euw
Navi SamD#2026\,challenger,1,,euw
G2 Labrov#8085\,challenger,1,2%,euw
SHJY#Lure\,challenger,1,,euw
Patrick Jane#Tea\,challenger,1,,euw
STREYITO#EUW\,challenger,1,,euw
Azzapp#31415\,challenger,1,,euw
Agurin#SKT\,challenger,1,,euw
EINS seaz#0000\,challenger,1,,euw
FEBIVEN#EUWW\,challenger,1,,euw
Jonathan Bailey#zzz\,challenger,1,,euw
NattyNatt#2005\,challenger,1,,euw
he is god#71300\,challenger,1,,euw
everafter#sorry\,challenger,1,,euw
João#FREAK\,challenger,1,3%,euw
Stendinho 10#lrd\,challenger,1,,euw
goroncywir62#rank1\,challenger,1,,euw
LR Rekkles#LRAT\,challenger,1,,euw
fubgun#exile\,challenger,1,,euw
Drututt#MAKS\,challenger,1,,euw
Secret#6994\,challenger,1,,euw
ESCIK#EU2\,challenger,1,,euw
2026#KR11\,challenger,1,,euw
B O O S H I#STAR\,challenger,1,,euw
Michiel deRuyter#NLNLN\,challenger,1,,euw
XnS#XnS\,challenger,1,,euw
alvarooo#000\,challenger,1,,euw
ismααα#EUW\,challenger,1,1%,euw
Yakkey#PRIME\,challenger,1,,euw
ObiDagsYTB#EUW\,challenger,1,,euw
Po Gap#EUW\,challenger,1,,euw
Lonely Silence#UPGRD\,challenger,1,,euw
JONH DO#KISS\,challenger,1,,euw
TwTv BZ EUW#INSHL\,challenger,1,,euw
bedoes2115#SMOKI\,challenger,1,,euw
Decay0#EUW\,challenger,1,,euw
lpl dna#12103\,challenger,1,,euw
wawek#malek\,challenger,1,,euw
Soldier#0710\,challenger,1,,euw
Cheburashka#Ace\,challenger,1,,euw
Ekko the Neeko#EUW\,challenger,1,,euw
AloisNL#EUW\,challenger,1,,euw
ZYB CANYON#KR01\,challenger,1,,euw
fiddleberg#rylai\,challenger,1,,euw
raiko#KM10\,challenger,1,,euw
Glorpmeister#Jenax\,challenger,1,,euw
laabuk YouTube#0124\,challenger,1,,euw
Shadow#EUW2\,challenger,1,,euw
tukaan#tukan\,challenger,1,,euw
Alex Consani#EUW3\,challenger,1,,euw
Peak Level#444\,challenger,1,,euw
twtv Six10lol#v222\,challenger,1,,euw
TwTv LadicusVibe#Vayne\,challenger,1,,euw
WizzAir#pilot\,challenger,1,,euw
bro#han\,challenger,1,,euw
jweithsro#jwei\,challenger,1,,euw
Razørk Activoo#razzz\,challenger,1,3%,euw
