match_id,team_id,team_won,gold_diff,damage_diff,kills_diff,deaths_diff,assists_diff,vision_diff,turrets_diff,dragons_diff,barons_diff,cs_diff
EUW1_6832597834,100,1,11597,1024,10,-10,14,-15,10,3,1,101
EUW1_6832597834,200,0,-11597,-1024,-10,10,-14,15,-10,-3,-1,-101
EUW1_6832628066,100,0,-12032,-33273,-17,18,-25,12,-6,-4,0,-129
EUW1_6832628066,200,1,12032,33273,17,-18,25,-12,6,4,0,129
EUW1_6832727303,100,0,-9820,-19399,-13,13,1,6,-8,-1,-1,-107
EUW1_6832727303,200,1,9820,19399,13,-13,-1,-6,8,1,1,107
EUW1_6832890547,100,1,15672,48023,19,-19,16,9,8,4,1,109
EUW1_6832890547,200,0,-15672,-48023,-19,19,-16,-9,-8,-4,-1,-109
EUW1_6832950437,100,0,-1665,-30873,-9,9,-33,33,-4,-1,0,0
EUW1_6832950437,200,1,1665,30873,9,-9,33,-33,4,1,0,0
EUW1_6833377352,100,0,-5115,-27113,-8,8,-7,-1,-6,-1,0,-36
EUW1_6833377352,200,1,5115,27113,8,-8,7,1,6,1,0,36
EUW1_6833464531,100,1,6749,32690,4,-4,26,-61,4,-2,1,30
EUW1_6833464531,200,0,-6749,-32690,-4,4,-26,61,-4,2,-1,-30
EUW1_6833903608,100,1,10703,15497,13,-13,-3,5,7,4,0,136
EUW1_6833903608,200,0,-10703,-15497,-13,13,3,-5,-7,-4,0,-136
EUW1_6833995313,100,1,7742,47970,14,-14,26,54,4,4,0,33
EUW1_6833995313,200,0,-7742,-47970,-14,14,-26,-54,-4,-4,0,-33
EUW1_6834155214,100,1,10514,17229,21,-20,12,5,3,1,0,86
EUW1_6834155214,200,0,-10514,-17229,-21,20,-12,-5,-3,-1,0,-86
EUW1_6834194946,100,1,10001,32067,14,-14,10,77,7,1,1,153
EUW1_6834194946,200,0,-10001,-32067,-14,14,-10,-77,-7,-1,-1,-153
EUW1_6834384156,100,1,5048,26520,11,-11,11,10,1,2,0,7
EUW1_6834384156,200,0,-5048,-26520,-11,11,-11,-10,-1,-2,0,-7
EUW1_6834475678,100,1,12417,40818,29,-28,47,-5,7,3,2,-75
EUW1_6834475678,200,0,-12417,-40818,-29,28,-47,5,-7,-3,-2,75
EUW1_6834543912,100,1,541,-19959,-5,5,-24,50,7,5,1,-49
EUW1_6834543912,200,0,-541,19959,5,-5,24,-50,-7,-5,-1,49
EUW1_6835165214,100,0,-9295,-35175,-20,20,-13,38,-5,1,0,-59
EUW1_6835165214,200,1,9295,35175,20,-20,13,-38,5,-1,0,59
EUW1_6835401917,100,0,-1062,-80794,-10,10,-29,-67,-2,-2,1,-45
EUW1_6835401917,200,1,1062,80794,10,-10,29,67,2,2,-1,45
EUW1_6835458373,100,0,-10559,-19338,-22,22,-19,16,-6,1,-2,-141
EUW1_6835458373,200,1,10559,19338,22,-22,19,-16,6,-1,2,141
EUW1_6835578604,100,1,8186,17762,13,-13,18,14,2,0,0,85
EUW1_6835578604,200,0,-8186,-17762,-13,13,-18,-14,-2,0,0,-85
EUW1_6835593294,100,1,4969,-23221,11,-11,15,-16,5,1,0,-46
EUW1_6835593294,200,0,-4969,23221,-11,11,-15,16,-5,-1,0,46
EUW1_6835804005,100,1,6356,14334,12,-11,12,20,3,0,0,60
EUW1_6835804005,200,0,-6356,-14334,-12,11,-12,-20,-3,0,0,-60
EUW1_6836869873,100,0,-7780,-20629,-19,21,-5,-8,-8,-3,-1,14
EUW1_6836869873,200,1,7780,20629,19,-21,5,8,8,3,1,-14
EUW1_6836982638,100,1,4695,868,11,-11,13,7,9,1,-1,24
EUW1_6836982638,200,0,-4695,-868,-11,11,-13,-7,-9,-1,1,-24
EUW1_6837022921,100,0,-4355,-8835,2,-2,23,-14,-7,-1,-1,61
EUW1_6837022921,200,1,4355,8835,-2,2,-23,14,7,1,1,-61
EUW1_6837323825,100,0,-7714,-7139,-14,14,-24,-17,-2,-2,0,-80
EUW1_6837323825,200,1,7714,7139,14,-14,24,17,2,2,0,80
EUW1_6837393728,100,0,-7205,-6929,1,-1,9,-2,-6,-2,-1,-90
EUW1_6837393728,200,1,7205,6929,-1,1,-9,2,6,2,1,90
EUW1_6837833507,100,0,-9552,-27885,-15,15,-6,1,-9,-1,0,-129
EUW1_6837833507,200,1,9552,27885,15,-15,6,-1,9,1,0,129
EUW1_6837849638,100,1,10835,35925,7,-7,5,-9,6,3,1,126
EUW1_6837849638,200,0,-10835,-35925,-7,7,-5,9,-6,-3,-1,-126
EUW1_6837860860,100,1,16704,17841,20,-20,38,39,11,2,1,32
EUW1_6837860860,200,0,-16704,-17841,-20,20,-38,-39,-11,-2,-1,-32
EUW1_6837872857,100,0,-4151,-13631,-13,14,12,56,-1,-1,0,-10
EUW1_6837872857,200,1,4151,13631,13,-14,-12,-56,1,1,0,10
EUW1_6837928379,100,1,5991,15508,19,-18,-1,7,7,1,0,-89
EUW1_6837928379,200,0,-5991,-15508,-19,18,1,-7,-7,-1,0,89
EUW1_6837953490,100,1,13756,20204,12,-12,13,29,10,4,1,116
EUW1_6837953490,200,0,-13756,-20204,-12,12,-13,-29,-10,-4,-1,-116
EUW1_6838759037,100,0,-133,-254,0,0,1,-1,0,0,0,-18
EUW1_6838759037,200,1,133,254,0,0,-1,1,0,0,0,18
EUW1_6838778218,100,0,-12870,-24899,-13,13,7,-19,-8,-4,-1,-254
EUW1_6838778218,200,1,12870,24899,13,-13,-7,19,8,4,1,254
EUW1_6839137493,100,0,-16971,-39555,-32,32,-23,-37,-5,-2,-1,-97
EUW1_6839137493,200,1,16971,39555,32,-32,23,37,5,2,1,97
EUW1_6839157404,100,0,-11103,-35425,-13,13,-27,-9,-6,-2,-1,-79
EUW1_6839157404,200,1,11103,35425,13,-13,27,9,6,2,1,79
EUW1_6839284666,100,1,-42,-261,-1,1,-1,2,0,0,0,22
EUW1_6839284666,200,0,42,261,1,-1,1,-2,0,0,0,-22
EUW1_6839291492,100,1,6241,-30689,3,-3,14,2,2,-1,1,-35
EUW1_6839291492,200,0,-6241,30689,-3,3,-14,-2,-2,1,-1,35
EUW1_6839298123,100,0,-11868,-21923,-17,17,-11,9,-8,-2,0,-83
EUW1_6839298123,200,1,11868,21923,17,-17,11,-9,8,2,0,83
EUW1_6839405840,100,1,8798,14067,6,-6,25,-56,7,-2,1,-38
EUW1_6839405840,200,0,-8798,-14067,-6,6,-25,56,-7,2,-1,38
EUW1_6839436456,100,0,-4564,-7915,-7,7,-29,-20,1,-5,-2,14
EUW1_6839436456,200,1,4564,7915,7,-7,29,20,-1,5,2,-14
EUW1_6839478670,100,1,7893,27054,12,-12,15,-23,6,-1,1,44
EUW1_6839478670,200,0,-7893,-27054,-12,12,-15,23,-6,1,-1,-44
EUW1_6839700447,100,1,14358,41978,29,-29,40,45,9,3,0,80
EUW1_6839700447,200,0,-14358,-41978,-29,29,-40,-45,-9,-3,0,-80
EUW1_6839783933,100,0,-7668,5843,-1,0,-21,3,-2,-3,-1,-53
EUW1_6839783933,200,1,7668,-5843,1,0,21,-3,2,3,1,53
EUW1_6839850639,100,1,10199,14956,15,-15,10,22,2,2,0,96
EUW1_6839850639,200,0,-10199,-14956,-15,15,-10,-22,-2,-2,0,-96
EUW1_6839875245,100,0,-2335,-28184,4,-4,12,3,-2,1,-1,-65
EUW1_6839875245,200,1,2335,28184,-4,4,-12,-3,2,-1,1,65
EUW1_6839893214,100,0,-12863,-37235,-29,29,-41,-12,-8,-3,0,-40
EUW1_6839893214,200,1,12863,37235,29,-29,41,12,8,3,0,40
EUW1_6839938554,100,0,-3714,-12199,-8,7,3,1,-3,-4,-1,-15
EUW1_6839938554,200,1,3714,12199,8,-7,-3,-1,3,4,1,15
EUW1_6839983279,100,1,4470,13773,9,-9,35,-19,1,0,1,-76
EUW1_6839983279,200,0,-4470,-13773,-9,9,-35,19,-1,0,-1,76
EUW1_6840011104,100,1,12937,18988,22,-20,27,-6,9,4,1,136
EUW1_6840011104,200,0,-12937,-18988,-22,20,-27,6,-9,-4,-1,-136
EUW1_6840059363,100,1,4092,3386,10,-10,6,-18,1,-1,0,-23
EUW1_6840059363,200,0,-4092,-3386,-10,10,-6,18,-1,1,0,23
EUW1_6840066645,100,0,-10985,-12673,-21,21,-19,-41,-2,-1,0,-84
EUW1_6840066645,200,1,10985,12673,21,-21,19,41,2,1,0,84
EUW1_6840098387,100,1,3345,7025,2,-1,1,17,8,2,1,-31
EUW1_6840098387,200,0,-3345,-7025,-2,1,-1,-17,-8,-2,-1,31
EUW1_6840274568,100,1,9263,23592,24,-23,39,21,8,5,-1,0
EUW1_6840274568,200,0,-9263,-23592,-24,23,-39,-21,-8,-5,1,0
EUW1_6840353537,100,0,-6413,-11516,0,0,13,-4,-5,0,-2,-67
EUW1_6840353537,200,1,6413,11516,0,0,-13,4,5,0,2,67
EUW1_6840452561,100,1,15412,30895,21,-21,35,9,8,4,1,66
EUW1_6840452561,200,0,-15412,-30895,-21,21,-35,-9,-8,-4,-1,-66
EUW1_6840495382,100,0,-6549,-7937,-1,1,1,-41,-6,0,-1,-74
EUW1_6840495382,200,1,6549,7937,1,-1,-1,41,6,0,1,74
EUW1_6840553221,100,0,-1636,41281,2,-2,37,-9,-5,-1,-1,-16
EUW1_6840553221,200,1,1636,-41281,-2,2,-37,9,5,1,1,16
EUW1_6840604565,100,0,-11702,4531,-14,13,-27,-8,-6,-1,-1,-101
EUW1_6840604565,200,1,11702,-4531,14,-13,27,8,6,1,1,101
EUW1_6840668547,100,1,8664,73388,8,-8,-14,12,4,-1,1,150
EUW1_6840668547,200,0,-8664,-73388,-8,8,14,-12,-4,1,-1,-150
EUW1_6841019268,100,1,8368,12507,7,-7,7,23,5,3,1,39
EUW1_6841019268,200,0,-8368,-12507,-7,7,-7,-23,-5,-3,-1,-39
EUW1_6841124461,100,0,-10166,-10392,-2,2,-1,-50,-5,0,-1,-114
EUW1_6841124461,200,1,10166,10392,2,-2,1,50,5,0,1,114
EUW1_6841191545,100,1,4641,-25336,10,-10,19,12,6,1,1,-90
EUW1_6841191545,200,0,-4641,25336,-10,10,-19,-12,-6,-1,-1,90
EUW1_6841266608,100,0,-12204,-36966,-14,15,-48,-25,-8,-4,-1,-33
EUW1_6841266608,200,1,12204,36966,14,-15,48,25,8,4,1,33
EUW1_6841462525,100,1,8688,58465,12,-12,20,68,8,3,1,73
EUW1_6841462525,200,0,-8688,-58465,-12,12,-20,-68,-8,-3,-1,-73
EUW1_6841473503,100,1,8690,-10965,2,-2,-7,23,-3,-1,3,105
EUW1_6841473503,200,0,-8690,10965,-2,2,7,-23,3,1,-3,-105
EUW1_6841609856,100,0,-8099,-1092,-3,3,16,-30,-5,-3,-2,-120
EUW1_6841609856,200,1,8099,1092,3,-3,-16,30,5,3,2,120
EUW1_6841702830,100,0,-19275,-27350,-22,22,-15,-21,-9,-3,-1,-170
EUW1_6841702830,200,1,19275,27350,22,-22,15,21,9,3,1,170
EUW1_6841704126,100,0,-2532,-12362,2,-2,18,-12,-4,-1,-1,-23
EUW1_6841704126,200,1,2532,12362,-2,2,-18,12,4,1,1,23
EUW1_6842104103,100,1,6859,13921,23,-23,38,42,4,4,0,-73
EUW1_6842104103,200,0,-6859,-13921,-23,23,-38,-42,-4,-4,0,73
EUW1_6842140226,100,1,2434,-13990,-3,3,1,23,1,1,2,-102
EUW1_6842140226,200,0,-2434,13990,3,-3,-1,-23,-1,-1,-2,102
EUW1_6842150142,100,0,-14222,-16754,-25,25,-38,-20,-6,-4,-1,-1
EUW1_6842150142,200,1,14222,16754,25,-25,38,20,6,4,1,1
EUW1_6842171888,100,1,11073,19568,8,-9,-11,28,8,5,2,50
EUW1_6842171888,200,0,-11073,-19568,-8,9,11,-28,-8,-5,-2,-50
EUW1_6842175832,100,1,4232,3755,20,-21,23,75,5,2,0,-94
EUW1_6842175832,200,0,-4232,-3755,-20,21,-23,-75,-5,-2,0,94
EUW1_6842183713,100,0,-12102,-12201,-18,19,-17,-22,-11,-3,0,-70
EUW1_6842183713,200,1,12102,12201,18,-19,17,22,11,3,0,70
EUW1_6842197958,100,1,1747,-3512,6,-6,16,13,0,2,0,-3
EUW1_6842197958,200,0,-1747,3512,-6,6,-16,-13,0,-2,0,3
EUW1_6842222969,100,1,-1146,28537,-3,3,10,-42,7,-1,0,-186
EUW1_6842222969,200,0,1146,-28537,3,-3,-10,42,-7,1,0,186
EUW1_6842453231,100,1,6415,35638,28,-28,24,69,8,2,2,-107
EUW1_6842453231,200,0,-6415,-35638,-28,28,-24,-69,-8,-2,-2,107
EUW1_6842476106,100,1,15265,31165,32,-32,38,22,9,2,0,129
EUW1_6842476106,200,0,-15265,-31165,-32,32,-38,-22,-9,-2,0,-129
EUW1_6842490247,100,0,-12453,-38824,-24,23,-32,-43,-7,-3,0,-126
EUW1_6842490247,200,1,12453,38824,24,-23,32,43,7,3,0,126
EUW1_6842606048,100,0,-13089,-6869,-19,19,-12,-1,-7,1,0,-251
EUW1_6842606048,200,1,13089,6869,19,-19,12,1,7,-1,0,251
EUW1_6842724541,100,0,-5206,23625,4,-4,-4,34,-6,-1,-1,-4
EUW1_6842724541,200,1,5206,-23625,-4,4,4,-34,6,1,1,4
EUW1_6843317942,100,0,-8302,-32603,-10,10,-25,-6,-3,-3,-2,33
EUW1_6843317942,200,1,8302,32603,10,-10,25,6,3,3,2,-33
EUW1_6843383869,100,1,8904,28679,14,-14,16,16,8,1,0,52
EUW1_6843383869,200,0,-8904,-28679,-14,14,-16,-16,-8,-1,0,-52
EUW1_6843431933,100,0,-3340,-12638,-1,1,-4,-43,-1,0,-1,-13
EUW1_6843431933,200,1,3340,12638,1,-1,4,43,1,0,1,13
EUW1_6843463303,100,0,-9262,-5823,-29,29,-46,-26,-4,1,-2,22
EUW1_6843463303,200,1,9262,5823,29,-29,46,26,4,-1,2,-22
EUW1_6843709569,100,1,11349,22011,21,-21,23,1,3,0,0,102
EUW1_6843709569,200,0,-11349,-22011,-21,21,-23,-1,-3,0,0,-102
EUW1_6843713951,100,1,7003,22520,7,-7,-4,34,8,4,2,23
EUW1_6843713951,200,0,-7003,-22520,-7,7,4,-34,-8,-4,-2,-23
EUW1_6843727637,100,0,-6497,-56992,-11,11,-14,-47,-6,-4,1,-6
EUW1_6843727637,200,1,6497,56992,11,-11,14,47,6,4,-1,6
EUW1_6843736338,100,0,-9968,-31683,-17,17,-15,-21,-9,-3,0,-111
EUW1_6843736338,200,1,9968,31683,17,-17,15,21,9,3,0,111
EUW1_6843766898,100,1,16043,56607,25,-25,27,29,9,3,1,134
EUW1_6843766898,200,0,-16043,-56607,-25,25,-27,-29,-9,-3,-1,-134
EUW1_6843856252,100,1,7121,18214,10,-10,7,-13,3,2,0,143
EUW1_6843856252,200,0,-7121,-18214,-10,10,-7,13,-3,-2,0,-143
EUW1_6844023823,100,1,3944,32788,5,-5,31,-30,2,-1,1,-92
EUW1_6844023823,200,0,-3944,-32788,-5,5,-31,30,-2,1,-1,92
EUW1_6844104105,100,1,116,131,0,0,0,1,0,0,0,6
EUW1_6844104105,200,0,-116,-131,0,0,0,-1,0,0,0,-6
EUW1_6844116043,100,1,3781,-13325,-3,3,-7,1,5,1,0,109
EUW1_6844116043,200,0,-3781,13325,3,-3,7,-1,-5,-1,0,-109
EUW1_6844176513,100,1,7448,23016,4,-4,-2,47,7,4,1,91
EUW1_6844176513,200,0,-7448,-23016,-4,4,2,-47,-7,-4,-1,-91
EUW1_6844219263,100,0,-10529,6364,-10,10,-9,-52,-7,-5,-1,-86
EUW1_6844219263,200,1,10529,-6364,10,-10,9,52,7,5,1,86
EUW1_6844404160,100,1,-5148,-17285,0,0,-19,13,6,1,-1,-155
EUW1_6844404160,200,0,5148,17285,0,0,19,-13,-6,-1,1,155
EUW1_6844734503,100,1,14902,11390,23,-23,8,-6,9,2,1,90
EUW1_6844734503,200,0,-14902,-11390,-23,23,-8,6,-9,-2,-1,-90
EUW1_6844745938,100,1,2717,-9772,4,-4,13,-1,2,3,2,22
EUW1_6844745938,200,0,-2717,9772,-4,4,-13,1,-2,-3,-2,-22
EUW1_6845216936,100,1,11999,37752,17,-17,29,0,8,3,1,16
EUW1_6845216936,200,0,-11999,-37752,-17,17,-29,0,-8,-3,-1,-16
EUW1_6845318076,100,0,-11696,-21298,-17,17,-24,-9,-6,-2,0,-103
EUW1_6845318076,200,1,11696,21298,17,-17,24,9,6,2,0,103
EUW1_6845322007,100,1,12643,-5548,11,-11,17,31,10,-1,2,66
EUW1_6845322007,200,0,-12643,5548,-11,11,-17,-31,-10,1,-2,-66
EUW1_6845356808,100,1,4267,-26053,10,-10,6,62,4,1,0,-47
EUW1_6845356808,200,0,-4267,26053,-10,10,-6,-62,-4,-1,0,47
EUW1_6845377999,100,0,-7439,-15182,-14,14,-9,-26,-5,-1,-1,-56
EUW1_6845377999,200,1,7439,15182,14,-14,9,26,5,1,1,56
EUW1_6845683592,100,0,-3248,-42733,-17,17,-44,7,-2,-1,-1,96
EUW1_6845683592,200,1,3248,42733,17,-17,44,-7,2,1,1,-96
EUW1_6845787824,100,1,2589,15702,14,-14,26,27,3,0,-2,50
EUW1_6845787824,200,0,-2589,-15702,-14,14,-26,-27,-3,0,2,-50
EUW1_6845855316,100,1,7721,19124,9,-9,21,24,4,1,1,-43
EUW1_6845855316,200,0,-7721,-19124,-9,9,-21,-24,-4,-1,-1,43
EUW1_6845879560,100,0,-14634,-12035,-17,16,-9,-23,-9,-3,-1,-150
EUW1_6845879560,200,1,14634,12035,17,-16,9,23,9,3,1,150
EUW1_6845888115,100,0,-8215,-23434,-10,10,-14,-57,-8,0,0,-148
EUW1_6845888115,200,1,8215,23434,10,-10,14,57,8,0,0,148
EUW1_6846338352,100,0,-13098,-43749,-16,16,-10,-76,-6,-3,-2,-163
EUW1_6846338352,200,1,13098,43749,16,-16,10,76,6,3,2,163
EUW1_6846342583,100,0,-495,-484,-1,1,-4,0,0,0,0,2
EUW1_6846342583,200,1,495,484,1,-1,4,0,0,0,0,-2
EUW1_6846405835,100,1,9855,9711,11,-11,13,37,6,1,1,60
EUW1_6846405835,200,0,-9855,-9711,-11,11,-13,-37,-6,-1,-1,-60
EUW1_6846580847,100,1,11788,11882,25,-25,13,5,9,2,0,128
EUW1_6846580847,200,0,-11788,-11882,-25,25,-13,-5,-9,-2,0,-128
EUW1_6846581404,100,1,13660,48780,23,-23,15,-32,7,3,0,219
EUW1_6846581404,200,0,-13660,-48780,-23,23,-15,32,-7,-3,0,-219
EUW1_6846708002,100,1,8517,17850,28,-28,67,49,8,4,0,-88
EUW1_6846708002,200,0,-8517,-17850,-28,28,-67,-49,-8,-4,0,88
EUW1_6846789167,100,0,-7175,-4263,-18,18,-25,27,-2,-3,-1,-77
EUW1_6846789167,200,1,7175,4263,18,-18,25,-27,2,3,1,77
EUW1_6847004445,100,0,-14549,-45559,-25,25,-42,-36,-10,-1,0,-104
EUW1_6847004445,200,1,14549,45559,25,-25,42,36,10,1,0,104
EUW1_6847060391,100,0,-12135,-51030,-21,21,-45,-32,-4,0,0,-65
EUW1_6847060391,200,1,12135,51030,21,-21,45,32,4,0,0,65
EUW1_6847518985,100,0,-7872,-3409,-13,13,-17,-1,-1,-1,0,-71
EUW1_6847518985,200,1,7872,3409,13,-13,17,1,1,1,0,71
EUW1_6847587273,100,0,-8517,-18758,-18,18,-32,3,-4,2,0,2
EUW1_6847587273,200,1,8517,18758,18,-18,32,-3,4,-2,0,-2
EUW1_6847726370,100,1,8633,23974,18,-18,13,3,2,3,0,45
EUW1_6847726370,200,0,-8633,-23974,-18,18,-13,-3,-2,-3,0,-45
EUW1_6847777131,100,0,-6697,-24238,-15,15,-20,-25,-4,-3,0,-131
EUW1_6847777131,200,1,6697,24238,15,-15,20,25,4,3,0,131
EUW1_6847826148,100,0,-7869,-16572,-5,5,-2,28,-5,-5,-2,80
EUW1_6847826148,200,1,7869,16572,5,-5,2,-28,5,5,2,-80
EUW1_6847850599,100,0,-11072,-23044,-8,8,-6,11,-8,-1,-1,-60
EUW1_6847850599,200,1,11072,23044,8,-8,6,-11,8,1,1,60
EUW1_6847906051,100,1,11701,17317,21,-21,22,25,6,3,1,56
EUW1_6847906051,200,0,-11701,-17317,-21,21,-22,-25,-6,-3,-1,-56
EUW1_6847960752,100,1,12002,32199,16,-15,4,16,10,4,1,205
EUW1_6847960752,200,0,-12002,-32199,-16,15,-4,-16,-10,-4,-1,-205
EUW1_6847967627,100,0,-6416,-6722,-13,14,3,-68,-7,-2,-2,69
EUW1_6847967627,200,1,6416,6722,13,-14,-3,68,7,2,2,-69
EUW1_6848011613,100,0,-5266,-284,-18,18,-13,-18,-3,-5,1,-71
EUW1_6848011613,200,1,5266,284,18,-18,13,18,3,5,-1,71
EUW1_6848033181,100,0,-5909,-13275,-10,10,-15,-31,-3,0,0,-79
EUW1_6848033181,200,1,5909,13275,10,-10,15,31,3,0,0,79
EUW1_6848038489,100,1,6914,6659,19,-19,9,-22,6,2,1,34
EUW1_6848038489,200,0,-6914,-6659,-19,19,-9,22,-6,-2,-1,-34
EUW1_6848086780,100,1,8615,27104,17,-17,2,9,10,4,1,65
EUW1_6848086780,200,0,-8615,-27104,-17,17,-2,-9,-10,-4,-1,-65
EUW1_6848089892,100,0,-7138,-28083,-1,0,-24,11,-5,1,-1,-144
EUW1_6848089892,200,1,7138,28083,1,0,24,-11,5,-1,1,144
EUW1_6848097426,100,1,13657,37762,19,-19,25,55,9,2,1,116
EUW1_6848097426,200,0,-13657,-37762,-19,19,-25,-55,-9,-2,-1,-116
EUW1_6848162949,100,1,12055,24554,22,-22,41,6,3,1,1,2
EUW1_6848162949,200,0,-12055,-24554,-22,22,-41,-6,-3,-1,-1,-2
EUW1_6848212405,100,1,10741,-7242,11,-11,37,7,2,-1,2,13
EUW1_6848212405,200,0,-10741,7242,-11,11,-37,-7,-2,1,-2,-13
EUW1_6848302675,100,1,3990,-37016,7,-7,10,9,8,1,0,-13
EUW1_6848302675,200,0,-3990,37016,-7,7,-10,-9,-8,-1,0,13
EUW1_6848302705,100,0,-3640,-3207,-13,13,1,49,-4,3,-1,41
EUW1_6848302705,200,1,3640,3207,13,-13,-1,-49,4,-3,1,-41
EUW1_6848385654,100,1,6111,24519,17,-17,24,18,4,1,0,-39
EUW1_6848385654,200,0,-6111,-24519,-17,17,-24,-18,-4,-1,0,39
EUW1_6848388626,100,0,-10458,-54183,-18,18,-45,-41,-6,0,-1,-10
EUW1_6848388626,200,1,10458,54183,18,-18,45,41,6,0,1,10
EUW1_6848406942,100,0,-6237,-12689,-9,8,-15,-10,-2,0,0,-98
EUW1_6848406942,200,1,6237,12689,9,-8,15,10,2,0,0,98
EUW1_6848437256,100,0,-4855,-9487,-11,11,-24,30,2,1,-1,-53
EUW1_6848437256,200,1,4855,9487,11,-11,24,-30,-2,-1,1,53
EUW1_6848443393,100,0,-9485,-51039,-20,20,-37,-37,-2,0,-1,-46
EUW1_6848443393,200,1,9485,51039,20,-20,37,37,2,0,1,46
EUW1_6848444696,100,1,16573,19111,27,-27,25,-1,11,1,0,50
EUW1_6848444696,200,0,-16573,-19111,-27,27,-25,1,-11,-1,0,-50
EUW1_6848496342,100,1,12650,11127,7,-7,8,46,10,5,2,60
EUW1_6848496342,200,0,-12650,-11127,-7,7,-8,-46,-10,-5,-2,-60
EUW1_6848501694,100,1,7380,-8111,18,-18,25,22,3,3,1,32
EUW1_6848501694,200,0,-7380,8111,-18,18,-25,-22,-3,-3,-1,-32
EUW1_6848505881,100,1,4988,23246,14,-14,9,3,4,2,-1,81
EUW1_6848505881,200,0,-4988,-23246,-14,14,-9,-3,-4,-2,1,-81
EUW1_6848535025,100,0,-15297,-34517,-31,31,-20,-26,-10,-1,-1,-44
EUW1_6848535025,200,1,15297,34517,31,-31,20,26,10,1,1,44
EUW1_6848744722,100,0,-7547,-15023,-11,10,-6,-22,-3,-1,0,-39
EUW1_6848744722,200,1,7547,15023,11,-10,6,22,3,1,0,39
EUW1_6848759012,100,0,3404,32291,18,-18,24,43,-6,0,0,147
EUW1_6848759012,200,1,-3404,-32291,-18,18,-24,-43,6,0,0,-147
EUW1_6848794927,100,1,-1010,-41001,1,-1,-37,59,2,1,2,1
EUW1_6848794927,200,0,1010,41001,-1,1,37,-59,-2,-1,-2,-1
EUW1_6848867170,100,1,8257,18984,9,-9,11,-93,2,5,2,26
EUW1_6848867170,200,0,-8257,-18984,-9,9,-11,93,-2,-5,-2,-26
EUW1_6848916071,100,0,-3472,-28125,0,0,1,-9,-4,-4,0,-151
EUW1_6848916071,200,1,3472,28125,0,0,-1,9,4,4,0,151
EUW1_6848952653,100,0,-7614,-31118,-3,2,-17,23,-4,1,2,-153
EUW1_6848952653,200,1,7614,31118,3,-2,17,-23,4,-1,-2,153
EUW1_6848972954,100,0,-13334,-34737,-21,21,-26,-51,-6,-4,-1,-117
EUW1_6848972954,200,1,13334,34737,21,-21,26,51,6,4,1,117
EUW1_6848998786,100,0,-12008,-27937,-16,16,-27,-19,-6,-2,0,-93
EUW1_6848998786,200,1,12008,27937,16,-16,27,19,6,2,0,93
EUW1_6849058625,100,0,-7723,-4609,-8,8,-13,2,-6,-4,-1,-19
EUW1_6849058625,200,1,7723,4609,8,-8,13,-2,6,4,1,19
EUW1_6849075734,100,1,15221,25021,27,-27,49,14,11,3,0,208
EUW1_6849075734,200,0,-15221,-25021,-27,27,-49,-14,-11,-3,0,-208
EUW1_6849100159,100,1,16319,23987,32,-32,53,3,11,3,0,99
EUW1_6849100159,200,0,-16319,-23987,-32,32,-53,-3,-11,-3,0,-99
EUW1_6849119578,100,1,5431,14496,16,-16,30,-9,5,-1,1,-46
EUW1_6849119578,200,0,-5431,-14496,-16,16,-30,9,-5,1,-1,46
EUW1_6849139367,100,1,15833,39826,28,-28,42,-6,8,2,0,113
EUW1_6849139367,200,0,-15833,-39826,-28,28,-42,6,-8,-2,0,-113
EUW1_6849165289,100,1,9522,16912,14,-14,19,14,1,2,0,123
EUW1_6849165289,200,0,-9522,-16912,-14,14,-19,-14,-1,-2,0,-123
EUW1_6849181822,100,1,6990,41407,12,-12,40,20,2,3,1,-37
EUW1_6849181822,200,0,-6990,-41407,-12,12,-40,-20,-2,-3,-1,37
EUW1_6849200096,100,0,-11409,-41213,-15,15,-31,3,-5,-4,-1,-130
EUW1_6849200096,200,1,11409,41213,15,-15,31,-3,5,4,1,130
EUW1_6849256110,100,1,-216,8960,-11,11,-14,8,1,0,-2,17
EUW1_6849256110,200,0,216,-8960,11,-11,14,-8,-1,0,2,-17
EUW1_6849354395,100,1,2497,-7765,10,-10,11,1,-2,2,1,-98
EUW1_6849354395,200,0,-2497,7765,-10,10,-11,-1,2,-2,-1,98
EUW1_6849360675,100,1,6290,51542,20,-20,42,-16,4,-1,-1,-98
EUW1_6849360675,200,0,-6290,-51542,-20,20,-42,16,-4,1,1,98
EUW1_6849396049,100,0,-2187,-35458,3,-3,19,22,-3,-4,-2,183
EUW1_6849396049,200,1,2187,35458,-3,3,-19,-22,3,4,2,-183
EUW1_6849433079,100,0,-12324,-31520,-21,20,-35,5,-6,-4,-1,-14
EUW1_6849433079,200,1,12324,31520,21,-20,35,-5,6,4,1,14
EUW1_6849461832,100,1,2662,21901,-3,3,-1,20,7,1,1,-49
EUW1_6849461832,200,0,-2662,-21901,3,-3,1,-20,-7,-1,-1,49
EUW1_6849467779,100,0,-15102,-8781,-13,13,-9,2,-11,-3,-1,-121
EUW1_6849467779,200,1,15102,8781,13,-13,9,-2,11,3,1,121
EUW1_6849493588,100,1,11733,46949,11,-12,15,73,5,4,1,19
EUW1_6849493588,200,0,-11733,-46949,-11,12,-15,-73,-5,-4,-1,-19
