puuid,avg_kda,avg_cs_per_min,avg_gold_per_min,avg_damage_per_min,avg_vision,avg_vision_per_min,avg_kill_participation,team_first_blood_rate,team_first_tower_rate,team_first_dragon_rate,player_first_blood_rate,win_rate,champ_pool_size,main_role,matches_used,tier,recent_form_30,recent_form_10,kda_consistency,champion_pool,role_focus_pct,gold_std,damage_std,goldPerMinute,damagePerMinute,visionScorePerMinute,skillshotAccuracy,killParticipation,controlWardsPlaced,wardTakedowns,soloKills,deathTimeRatio,earlyCS,turretPlates,killsNearTurret,epicMonsterSteals,objectivesStolen,bountyGold,champion_pool_size,role_consistency,total_games,matches_analyzed,wins_in_matches
-gxB9SnPQHNO_3l__WtDkhlVSQyoR_R-Uk1WimrrzYJPsDFQWWoMJnf1MQ3qQI8OLwEtOYU7eX5QXQ,1.3825974025974026,2.6926581257140776,292.3248709404884,453.2639510705464,15.95,0.5882209292017327,0.3235319018504856,0.35,0.2,0.5,0.05,0.28,4,TOP,20,Iron,0.3,0.3,3.0958076490634885,7,0.3,31.4525481781768,175.89937875666232,282.2251862575588,400.3152532092182,0.6472259890577255,0.31425833023343414,0.33674134100811126,0.0,0.74,0.82,0.10452875454914258,23.3,0.94,0.26,0,0,132.9957745361328,7,0.7,50,50,14
-jZxhqdVZPYPeoNXtfF9hoXNZqIpBiyj-AP8qhWoADUWI5q_gYrD-c7kDOcUrZG3Z5FflPFcOn3VBg,2.418163780663781,4.951192518319378,419.4652178893587,683.2617224611106,43.6,1.4921532539685065,0.5166934165387107,0.45,0.4,0.45,0.15,0.6,4,BOTTOM,20,Master,0.6666666666666666,0.6,4.815340071064555,11,0.68,103.15885789878386,335.5698471983018,465.98577738074624,754.1206718122975,0.9698835676679924,0.6356472373221417,0.46259500898365913,0.9354838709677419,4.204301075268817,0.27956989247311825,0.08614653784903797,59.263440860215056,9.225806451612904,0.946236559139785,1,1,121.32430931829637,14,0.8064516129032258,93,93,53
-lKt_RBJhtWK93obOJuruvcBymsXulBXKD-keSMs7dr9V3AF6v_oApjs5qr647aEWNteVcOVbe9m5g,3.615185680332739,1.2424681279919394,383.2603506312589,562.6599836881148,25.55,0.8463212227476227,0.4093677531090943,0.6,0.55,0.65,0.05,0.44,2,JUNGLE,20,Iron,0.4333333333333333,0.4,4.131149960967285,5,0.44,62.23656634716354,199.5628300140359,357.7151359749129,520.2290984332881,1.190113972096449,0.5135604201572458,0.40399483113190526,0.3,2.8,1.12,0.10635582754769139,28.300000033974648,4.76,0.96,1,1,175.95211669921875,5,0.56,50,50,22
-lw85Eb0Pn5PnqTfMi3C-8rro-4HOOOo2b4jMZfolXIfnmMPhHAVkWQZ9L81h-M3N5AbDXDcTUcvvQ,2.435138888888889,5.994402199870645,390.6179268596624,803.8077165766728,21.4,0.8146434227886781,0.4266162548784392,0.55,0.3,0.5,0.2,0.5,10,MIDDLE,20,Master,0.4666666666666667,0.7,4.709946921144654,17,0.78,52.100732153835246,296.25912700083285,416.60941868482405,865.1705709045298,0.7045523137746921,0.4351128225619021,0.45977563877404654,0.35526315789473684,2.4342105263157894,1.355263157894737,0.10313805287428482,77.03815790736361,6.9605263157894735,1.1578947368421053,1,1,128.31215376602975,21,0.8157894736842105,76,76,39
-n6xWYI70W6ruoiMtbRzUUKuvAarQpg3NlThaTMgm458WHbgUQ6cCx1uR0Z0keL7E_nZ58_6rVaygA,2.72526455026455,6.757813736227527,421.1755797417716,588.3449951242096,24.0,0.9165800252944774,0.2784482184482184,0.5,0.6666666666666666,0.8333333333333334,0.3333333333333333,0.6666666666666666,3,BOTTOM,6,Iron,0.6666666666666666,0.6666666666666666,5.091693944280451,3,1.0,70.39347753887142,176.19719977015484,421.2988131310324,588.5335483528352,0.8940155213876667,0.606797168684943,0.27844821844821843,0.0,2.0,0.0,0.08243658075703905,53.666666666666664,9.0,1.8333333333333333,0,0,116.66666666666667,3,1.0,6,6,4
-nfGUz9KzawLH-4H_r74JSQfx5yJFQMBnBldLzN4c84Q5WbBp3_RlKUe4Fk7WqVAVTrWlX0Fww3HJg,3.510595238095239,4.239353509948615,412.1200666383263,721.1087817631384,30.55,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.48,12,JUNGLE,20,Platinum,0.4666666666666667,0.5,6.564838154897651,22,0.44,91.82716828959404,317.9143522271782,484.5746263610053,870.9407573496544,0.9110326012101043,0.4313275365597766,0.47141906065349237,0.038461538461538464,2.269230769230769,2.2115384615384617,0.10944774734980708,68.42692311509298,6.961538461538462,1.4615384615384615,2,2,251.8055070730356,23,0.4230769230769231,52,52,25
-pJB9zAYJrxWNwTkUn8GHlL_q1fzGBM80Esm3KwJIWt7YaT2MMFlGojgUxOx3G_4Oe07hWOJ8AeZ_Q,2.8449801587301584,2.731359687208492,355.98913394136724,532.6740015853903,38.35,1.5010397872846657,0.4683345107731874,0.45,0.4,0.4,0.05,0.64,15,UTILITY,20,Diamond,0.6,0.5,4.652958736116193,20,0.56,87.77048232766587,303.7189468611785,353.7904680309451,509.54616878508426,1.61441458798566,0.340881848306094,0.486225560248906,0.8113207547169812,3.7358490566037736,0.8867924528301887,0.09484535590095748,39.73301887624669,7.471698113207547,0.7735849056603774,0,0,42.13527751418779,21,0.5283018867924528,53,53,33
-qLE4T4lhqwYyevIr6h1I9frO7-d0XduTIGFRJH0mdLD0PZ5_NDyapsu_CwLRzw6137duPvFGtIkug,2.078730158730159,5.891012432823848,381.2372934108183,621.1335787755586,16.7,0.5605373913248951,0.3505305195843676,0.4,0.15,0.55,0.0,0.52,6,TOP,20,Master,0.3666666666666666,0.2,5.4019093846528,6,0.96,70.21559738821988,299.245425391757,401.47804473277694,718.4124109768536,0.6560653514453395,0.05426210677366407,0.3458637135258138,0.0,1.0909090909090908,2.9494949494949494,0.09833377110287171,71.27777777777777,7.636363636363637,1.0909090909090908,0,0,228.85564892701427,8,0.9595959595959596,99,99,45
-ss7_PSjVyapKGGI_KrR_qFpGCoOgaazC4vio4J2ajKvccwxAkSlG5aGFpuhLKmWP6KkdekU_HN3jw,7.424563492063493,1.521371841153155,524.3879238357596,943.6521370421148,36.6,1.351825485517148,0.5530393536224206,0.6,0.55,0.3,0.1,0.78,5,JUNGLE,20,Master,0.7666666666666667,0.7,5.907444455938625,15,0.92,77.37328975157617,333.4277434058504,534.2871609743288,1006.9544380378627,1.2181910590466853,0.5348468987994814,0.5494279884752957,1.4615384615384615,5.634615384615385,2.576923076923077,0.06764812604359767,77.10096162844162,6.9423076923076925,2.1153846153846154,2,2,207.78340662442722,15,0.9230769230769231,52,52,41
-trNj_iTJ8m9ue4qlQ48-2_XiPdpcF3TOKwB9OpGxeaAHatRhOsndmhCckvRh4LXzXhDjZ5sSVB0Kw,2.7926875901875903,6.835333682070416,412.1200666383263,721.1087817631384,16.95,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.46,4,MIDDLE,20,Platinum,0.3666666666666666,0.5,5.0055594092968265,8,0.88,52.177306594617335,307.01652246353683,427.5151330849385,957.1603839792558,0.5079547823118615,0.5582986145089549,0.4657555375452065,0.0,1.36,2.46,0.09146432270743855,76.22,2.58,1.74,0,0,288.8781024169922,8,0.88,50,50,23
-uDZJRciO-rCAlAu-hjUnJOqexXXr8EBZKxtZ_3orHwrLmSNHZj2g65c-aTV2ZD9OgN8LJ4wENoykQ,3.643347902097903,6.929519331501877,500.3242228968716,1227.0037470486393,26.5,0.8611004097172957,0.5786440220903135,0.55,0.6,0.65,0.3,0.64,11,BOTTOM,20,Gold,0.6666666666666666,0.7,7.416292874475764,21,0.48,87.311686893405,421.2982304560234,485.4666346062089,1160.2991066406396,0.7334334288968358,0.5428622973856317,0.5406289350735388,1.46,3.0,2.0,0.10109041471796124,66.52000000834465,6.8,3.32,3,3,335.79782577514646,21,0.48,50,50,32
-vtdlMsPTGTjhW_KtBZO89QMurTDdWCNfgKUfzd14Qfo7QenRptRtHWG8H0pQLxT5TCFCMnUvt-kAw,2.359224386724387,0.7349022318250933,268.5870429538157,315.4160613846883,36.1,1.1865349849026872,0.5148833767156108,0.65,0.4,0.6,0.25,0.44,1,UTILITY,20,Iron,0.3666666666666666,0.3,4.263801121065569,4,0.98,31.62146073960002,98.03100658414454,260.0741465419443,319.4885669791192,1.0619310464806007,0.22775065433728223,0.4968117057043365,0.0,0.72,0.16,0.09463950085351577,8.52800000011921,1.14,0.22,0,0,51.88812805175781,4,0.98,50,50,22
-w847NhGPFSYhYarew6FdeGByW8mxVuymsvnPVk_tirExO0dxvookpHsjrpjA0jOP1AVulQmHSYsoQ,4.44540404040404,4.592391932255553,407.9505101373832,763.2763091112685,25.05,0.8251232847619173,0.5160457302904069,0.65,0.45,0.4,0.3,0.6,14,BOTTOM,20,Gold,0.5,0.4,5.700140349149309,33,0.34,86.23460997532051,355.639917992506,432.37029469863745,916.6504669000082,0.6842720296808353,0.4281041588755897,0.5273686613626549,0.4,1.76,1.5,0.09004753348624123,59.408000006079675,2.0,2.2,0,0,102.65999801635742,33,0.34,50,50,30
-x353tCo64BNCPnLRVvLbIWw0bDHi4GeOVc2Gy8MjJd2dwcn2dkCvhINfaQu30w2CYqx7Ktm0z5B0Q,7.46565476190476,7.163309563324377,483.4851427712225,970.1082255411586,30.7,0.9679063531186264,0.5146867071733747,0.65,0.45,0.55,0.15,0.42,8,BOTTOM,20,Gold,0.4666666666666667,0.5,7.2929092274619745,13,0.9,91.87144051696752,371.7247037829819,459.9585478077863,868.5643943055125,0.9138588055791788,0.6023944150917161,0.4872008414488656,1.32,2.36,0.82,0.0698802977124261,61.94,8.08,1.12,1,1,211.75948059082032,13,0.9,50,50,21
-z6lfAZyOids9iRl0FJFuxiv0mb1xHFsKWSXFNGs5BQCw004Mm9jUKBxv8trjhFYHXj1937DYdFSrQ,5.28375,0.643646283380935,393.08812025974896,654.2652713857118,46.15,1.554140232962735,0.5449897905516969,0.5,0.3,0.45,0.1,0.54,10,JUNGLE,20,Gold,0.6,0.8,4.64686991425411,13,0.38,78.79441312269994,272.55777259937656,365.62041889630154,580.7547117246743,2.0321737052816515,0.3268097885237227,0.5605051204732712,3.06,5.5,0.46,0.09134951981167073,35.96700003564358,5.16,0.88,1,1,147.7665623474121,13,0.62,50,50,27
-zbAfLXLI7Cj1If5Q-ugwZyt76pI1OYwugz3rR9gmWrLsQTvZYG_7Ixr8C4uUxTZqAcLGSOi8eDWWA,4.198015873015873,6.084766615068255,392.3137138058385,770.8153734747204,18.6,0.6123063569341258,0.4493981870693876,0.5,0.4,0.4,0.2,0.40625,9,BOTTOM,20,Bronze,0.4333333333333333,0.6,5.295693775001888,15,0.46875,78.17755014750203,319.7010591486229,389.9203163775187,756.6502643832711,0.5035204354037065,0.5224489999433619,0.4751936678712384,0.0625,1.8125,1.15625,0.08565637580950412,51.0187500026077,2.5,1.1875,0,0,99.05941486358643,15,0.46875,32,32,13
0-Xo7CcrNpNkW4Nhj5aG8b5GvbvnNxMKaZLc504tt1gR81GLhPfFdxOr6T2x2FnU7KlkJv41JBHHyg,4.340357142857143,6.67517826079815,460.7394676076923,800.3136887151148,30.95,1.101101757840378,0.469637950239576,0.35,0.45,0.55,0.2,0.48,13,BOTTOM,20,Emerald,0.5333333333333333,0.6,4.866785386679795,22,0.7,103.82550118670588,416.565516948926,489.1787706990685,918.9263926881799,0.9814594764632677,0.5473398096157494,0.47644900782271465,0.3,2.92,0.94,0.07766205882469195,62.46,9.36,1.86,0,0,296.8894805908203,22,0.7,50,50,24
0-YkDhEn2Yexgyopdwky1JwLAWXLMxhhNu8jW2FN4yE2njCrd9m9YecQRGaw2CMxT2jbkqzaFEmYRQ,5.365616605616605,7.2194027701947,513.6663566871003,860.5281220209715,22.95,0.878565862815976,0.4529743805236602,0.55,0.6,0.65,0.1,0.58,10,BOTTOM,20,Grandmaster,0.6666666666666666,0.8,7.085239939479821,18,0.8,115.4597218498876,480.9200262482124,483.24032768299753,859.6709802645413,0.88971247928895,0.5108882806111175,0.45772915266451353,1.2878787878787878,3.2954545454545454,0.6287878787878788,0.08463986131987027,69.4537878853805,8.833333333333334,1.5075757575757576,2,2,181.9988161722819,31,0.7272727272727273,132,132,66
0-ltskDfuFLBvryarYNpL7r-MWMn5iAXgzrEsHmQ2PpF_X8aK_vIpO7x-a4L8a8vhL6-7xRuF7S2JQ,3.8379761904761898,7.1817513007508,481.2996920801065,823.0862006428781,19.45,0.6442168147675592,0.4049759749597715,0.35,0.8,0.5,0.05,0.54,9,BOTTOM,20,Gold,0.5666666666666667,0.6,4.783084778675787,25,0.32,67.56628415045286,356.1087736475312,442.9233097628838,789.1319713237749,0.6581596648612382,0.40975630278146313,0.42995967383514755,0.0,1.32,1.5,0.09091535701999019,69.9600000011921,10.04,1.28,2,2,173.2756053161621,25,0.58,50,50,27
01738WwpLwmbNlLvh4Ai-PrmxY_OjCFAjwC6YlWAV5XTunQb00irmU12Hl7roK_M7Q_b_BpFZ5x37g,5.017678571428572,7.036524936036562,413.5067008515888,812.6206933385449,18.45,0.684594571209604,0.4604472027681384,0.4,0.3,0.3,0.05,0.48,4,MIDDLE,20,Diamond,0.4666666666666667,0.5,5.4289524772279965,4,0.92,56.996593606499786,327.191470257592,403.1566741203732,838.7588651939784,0.7943323416361157,0.5748938511517203,0.482103519800554,0.017857142857142856,1.8571428571428572,0.8928571428571429,0.07721819799824815,74.81785714307001,8.035714285714286,1.1607142857142858,1,1,192.78816917964392,5,0.9285714285714286,56,56,26
01wQYXXdyHFlgcvmPY9dWxI6J8B0DYK498vLPkiH9esbQJdonWehjqgarPguVxR6zYUxE0AYdEA1Jg,3.2626770451770453,5.8285972912957735,445.1570033271349,883.4982022646476,19.45,0.6185494669155773,0.4287970128220321,0.45,0.3,0.55,0.05,0.58,8,BOTTOM,20,Bronze,0.5666666666666667,0.6,7.935685225612216,16,0.48,107.56837946663822,439.7650575284708,453.0860332973624,903.7202113536903,0.5123595850685407,0.3865691045985196,0.45478924686720545,0.0784313725490196,1.3333333333333333,2.627450980392157,0.10627990970025289,57.96078431372549,3.9215686274509802,2.2745098039215685,0,0,240.98731785194548,16,0.47058823529411764,51,51,29
02ki--5MaPUgBJ1jTkxuh2QLS9ErEJpdxLgpL-GhrkCcVBLVyZWxIM-gQOIjdXEPMwu1dx2e-zA2Xw,3.1226587301587303,7.572586565210106,450.1479526892596,814.154530760737,19.4,0.6688732621949008,0.4564236265070978,0.65,0.7,0.5,0.15,0.6,16,MIDDLE,20,Emerald,0.6666666666666666,0.6,5.053338005714639,30,0.44,87.45160880650484,312.4908747065804,468.8519714168483,885.0268509287952,0.6506661330812439,0.4331546957700762,0.48338786640939546,0.32,1.78,1.22,0.09435165362237616,71.28000000596046,7.7,2.02,0,0,145.287451171875,30,0.44,50,50,30
046rgrjWkllt5kfnghus-oVyHniloZhtdZLxp59_NG4bENNCg2OuIFHvGimeycPfOUr8CBXiPTUZKg,2.645892857142857,6.037635689820736,396.2126553820875,605.9854296523555,20.3,0.7051498765172244,0.3845404335082002,0.8,0.6,0.65,0.2,0.6111111111111112,13,BOTTOM,20,Gold,0.6,0.7,4.150384854979649,15,0.5555555555555556,67.41342660773913,235.391134767564,393.2178430777671,632.8316657730649,0.6458220208002611,0.6197083448933488,0.4022484152065834,0.1388888888888889,2.0,1.1666666666666667,0.09178354176688586,51.78333334128062,2.6944444444444446,1.0555555555555556,0,0,112.3669916788737,15,0.5555555555555556,36,36,22
04YGbEEUPvR5Bg7mU61OwEHts35jrs5v35DY-1Ube-AJeeJGYWFnO19T_o2YBni4u-BOUcqfXMSiGA,4.565549173049174,1.0841284094001424,346.78801032243297,514.7609223086747,102.15,3.2519483489050125,0.6126160469879005,0.7,0.8,0.75,0.4,0.54,4,UTILITY,20,Diamond,0.5666666666666667,0.6,3.9696630839405,6,1.0,40.31885818482203,134.72973588735178,329.0048685487839,465.4449066066003,3.2900475206119064,0.49417308945651833,0.6204363224177263,6.4423076923076925,9.788461538461538,0.1346153846153846,0.08439900885502799,12.850961538461538,7.230769230769231,0.6923076923076923,1,1,64.61910071739784,6,1.0,52,52,27
05YPoM3pgfOm_3Vro-MIF0PYS88dV-gaV_4zvzW4Z_l8vtX1X9GdOOO7SMFlCymMBc3yPnV7p8TqHA,3.7164682539682543,7.269925324540307,412.1200666383263,721.1087817631384,23.75,1.1148604367537704,0.4586270666158978,0.4933723943757974,0.495054260614521,0.4945655736491977,0.1665533733241711,0.62,7,BOTTOM,20,Platinum,0.6,0.6,6.206248867069384,9,0.86,85.24550729517037,404.44282745997606,487.81074316220815,994.7461678000884,0.6835102195699457,0.5459192575951429,0.5051395025104319,0.04,1.68,0.74,0.08848674761119059,70.90800000190735,9.72,2.16,2,2,283.29713745117186,9,0.86,50,50,31
07W9rnzd6T2iqSma_SVuM6WJEUCPxge5NNmL3fyPrQxI0a5lVFi748TCLNPXW4_GlhYewIFGoON2GQ,2.3970941558441554,7.491908577837717,520.7615548210733,899.7742842036048,19.4,0.6529651942979803,0.5170370420623953,0.5,0.6,0.6,0.1,0.62,5,BOTTOM,20,Diamond,0.5333333333333333,0.8,6.759661603956221,13,0.84,106.50258236102316,391.0122002199863,478.13171457471583,903.4422303487019,0.9568866341389637,0.5084310121150755,0.5048301918686744,0.6346153846153846,3.923076923076923,0.8846153846153846,0.1334208582968782,58.88942307692308,9.596153846153847,1.2307692307692308,0,0,172.7097546504094,13,0.8269230769230769,52,52,33
07z6HLjBdKTCKvikta7lnezUl7uEHbqs1TCWv7Z0s6k4sCTU0YF8XRHCq8sapuaETWA8VIGIBdC-4w,3.2668833943833944,1.378308559777133,400.8418917274241,665.862282822288,27.3,0.9702023018311337,0.5057655971442456,0.75,0.6,0.3,0.3,0.52,17,JUNGLE,20,Gold,0.4666666666666667,0.6,5.434151267677411,32,0.56,64.17789805418488,294.10954392954795,404.51286894727446,740.5984619448119,0.7882209469550122,0.27419926850677806,0.48220829792900477,0.76,3.3,1.38,0.12532396978263832,55.051000040173534,2.12,0.98,1,1,168.55773193359374,32,0.56,50,50,26
09jkfQMcKDcsB5LF61UkMZzVkDcziLkZ4Gew792Q0o5KfYzzPDpf3LYjodQxgptI8z0XdJA1Ef8rUg,3.2798060966810967,3.561705513993382,359.4715105110532,877.8989863446152,10.8,0.4055758432400363,0.4433331020884251,0.4,0.6,0.4,0.25,0.44,14,MIDDLE,20,Iron,0.5,0.6,7.759349199514094,17,0.64,83.82422354141714,363.6856682359194,361.38363263052014,874.3459817615595,0.3499471603233507,0.13244388775479782,0.44254155826682456,0.02,0.72,3.3,0.1589642387443429,49.84000000357628,2.74,1.88,0,0,237.2176986694336,17,0.64,50,50,22
0AYtFzZIUth9ay9OfRwNJv7BUKRZry1zMPjeAUFmh4IcyfG3R8eqFgPgZ8TjH1f5rkG0o49Jf1Rbgg,1.3622113997113998,2.548714738475523,376.55719829621,652.5184202770952,35.7,1.067875176800926,0.4274706110951797,0.35,0.35,0.4,0.25,0.46,15,UTILITY,20,Iron,0.4,0.4,4.547021002810522,24,0.42,55.02791671933569,242.3651898040985,371.0819020028847,638.2726266863901,0.8619848451176869,0.3654163693985103,0.4187679592765877,0.0196078431372549,1.9411764705882353,1.0588235294117647,0.14358429616167429,32.39607844633215,3.0784313725490198,1.3725490196078431,3,3,189.8146562763289,24,0.4117647058823529,51,51,23
0CvhZ3HjO2fwufUYgOjXencLzR6TMF_1BRFctmwbEx1Vy3AQkApjzLeqmv5uCNiAzQ-_5qVYHK2M8A,2.607959401709402,4.072617870582446,379.6137885172122,757.9467840090836,17.0,0.5227787987387896,0.3090632804209038,0.45,0.45,0.3,0.15,0.34,8,TOP,20,Iron,0.3666666666666666,0.4,5.477410428295474,11,1.0,64.16140949211888,402.4574750183221,349.13410483251494,709.7334607063389,0.4641899530163037,0.2021884835992953,0.35304889481304746,0.36,0.88,2.96,0.10857223668664549,47.04,1.34,1.1,1,1,249.451328125,11,1.0,50,50,17
0D5bU3DXabmcLcVt4WZcLj4jqVtjbOHXLXehk-4IQXx2ulbisBpjmC3O8ypvL4Z6kYad_Q0tHiK1mA,2.6186742424242424,6.748511455141373,456.5501374810348,956.0832727127248,27.4,0.9028307309826378,0.4072172786294861,0.4,0.5,0.35,0.15,0.6,13,BOTTOM,20,Emerald,0.6,0.7,6.819840540657824,32,0.44,103.31935246648582,386.2185814564069,413.23732544977116,754.6358260865884,1.1154247099399783,0.3906891012094553,0.40735067824357374,0.36,2.92,1.16,0.1158723234383834,53.82,9.16,1.48,1,1,215.54384826660157,32,0.44,50,50,30
0JU7_IYepfMe2USDt-jGl6gEzQznqjXTNaCjcamGVjjg8fs5PLARkPeTBzXbzRoghk8esXCoc0cRww,2.688959235209236,1.1680475582632477,290.47148160849343,355.40460672750584,42.85,1.4731735292124266,0.4927819465976883,0.5,0.45,0.6,0.1,0.5625,4,UTILITY,20,Bronze,0.6,0.7,3.743190431887617,5,1.0,37.05811298124437,186.0362018764597,280.73422362720436,352.3483807508699,1.3138655847570004,0.41333840784498044,0.47030166681023083,0.28125,4.0,0.15625,0.10967983749947464,13.6875,2.0,0.125,0,0,42.106215476989746,5,1.0,32,32,18
0Kvok8jDaedDelYjBirWt8TnIs4d-yfdSzQC29MgRh13PM9Agdg4wmU189RJlWskIoQv875O0w58GQ,2.0633766233766235,3.7142736160173135,370.29823962364014,794.055295890724,17.95,0.5593000399500909,0.3275835758189356,0.45,0.4,0.4,0.2,0.42,13,TOP,20,Iron,0.4666666666666667,0.4,6.382170477196611,19,0.84,80.05143895275472,346.7229780675739,341.5626436325373,742.740389388013,0.4228753551393822,0.18440333913477666,0.2889795470558773,0.02,0.36,2.0,0.11923809506486871,45.6970000064373,1.86,0.8,1,1,152.1291046142578,19,0.84,50,50,21
0MrrgmtSxB2O90RDDUc4yvSIVLaWPCVIBHMmgzmgOoIK9iaF3oqB0E4It1B3nKqRhGKXa-I5-TiN3g,4.092083333333333,7.172569822888782,499.6571341743605,1029.273099267834,22.3,0.8241579250341393,0.5480901874124807,0.5,0.65,0.45,0.35,0.54,12,BOTTOM,20,Grandmaster,0.4666666666666667,0.7,5.9692880647527815,19,0.76,84.15568230958249,387.2809659248833,478.8012056492967,842.424735492545,0.7123397910578539,0.5438063518474783,0.4511964562338204,0.125,3.5833333333333335,1.125,0.08743491918960557,66.57777778059244,7.902777777777778,1.4027777777777777,2,2,254.9586101108127,21,0.8055555555555556,72,72,37
0NIYv9Y53gjL8dDAHy0w4FOqx7ocyVLGaRsM8FGrswfqXpq1309JZ_miGwYiLjMSyKdOe64G2QZDqw,3.421349206349207,1.2442569279078457,299.15241540888286,350.3774391668539,87.5,2.877093398959571,0.5372494911134617,0.55,0.35,0.5,0.25,0.5,11,UTILITY,20,Diamond,0.5,0.5,3.2967446064261634,16,0.98,47.13785125554892,153.45422752380938,304.5943045252092,318.6425876667024,2.7690813529068046,0.36850722623547183,0.5468482410912328,9.311475409836065,6.19672131147541,0.13114754098360656,0.07546190111396432,19.114754098360656,7.262295081967213,0.5245901639344263,0,0,43.32477882260182,17,0.9508196721311475,61,61,30
0NWQ8cUhFGL89hUQmXiUALJb119vnHbd0ZSErvMf-3pNo5f7gHMVHNd_fOzgapON5x9kDpULULMDXQ,6.592083333333333,1.0421691461496374,449.8336555683897,763.5745137285704,35.15,1.3100825993394776,0.5443571790915605,0.75,0.5,0.6,0.2,0.66,9,JUNGLE,20,Challenger,0.7,0.9,5.369180570627142,15,0.92,67.58625369416038,277.2595370945455,467.2268711000306,769.4056853913719,1.2088059153787234,0.19643481160077264,0.6111246467327881,3.121495327102804,4.102803738317757,0.6542056074766355,0.06979449641272054,72.87990662929053,5.5327102803738315,1.7383177570093458,0,0,118.26155339891666,15,0.9345794392523364,107,107,68
0PAQhI1BT1F46kHPmt1mJX40icceGdMb9t3mQEoPVhne1cwc--HPY8bElizZtELK25MrQlygBGhbxA,2.689642857142857,7.427624218618237,472.4857519034173,789.9828843259919,20.6,0.7397309662751114,0.4530366842179531,0.2,0.45,0.25,0.1,0.52,10,BOTTOM,20,Diamond,0.5333333333333333,0.7,5.552350853467385,12,0.92,81.12213140452866,302.2553624818989,485.6041057915481,818.357805231177,0.6293544541834388,0.44586540475187564,0.4390905282582413,0.5576923076923077,3.1153846153846154,0.9807692307692307,0.0994227965477777,68.42307692307692,10.75,1.4230769230769231,0,0,329.99902827923114,14,0.8846153846153846,52,52,27
0PzX4ALN-9he9C45YVP0DWHdeivQIuJzsIKxTUNHl2NXEMkFAk4i23wMLABMGTWXupvAdcWKUHTndw,2.051428571428572,1.6014654940269886,304.6140435763256,394.15535242009446,48.1,1.5946014116840308,0.4171511326530856,0.55,0.35,0.35,0.25,0.44,15,UTILITY,20,Iron,0.4,0.5,4.387371080727045,22,0.86,77.11843939202963,300.03363675205514,320.6218010846252,485.8125818786003,1.6347965483932319,0.45722629360655653,0.4328052025474937,3.88,4.22,0.74,0.08537369812885,16.980000005960463,1.5,0.8,1,1,188.90013626098633,22,0.86,50,50,22
